,src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
3175,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3176,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3177,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3178,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3179,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,343,facebook,chat,nonvpn,TLS
3180,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3181,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,126,facebook,chat,nonvpn,TLS
3182,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3183,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3184,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3185,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,308,facebook,chat,nonvpn,TLS
3186,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3187,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3188,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3189,173.252.110.27,131.202.240.87,443,19572,tcp,0x00,0x40,708,facebook,chat,nonvpn,TLS
3190,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,797,facebook,chat,nonvpn,TLS
3191,131.202.240.87,173.252.110.27,19572,443,tcp,0x00,0x40,635,facebook,chat,nonvpn,TLS
3192,131.202.240.87,131.202.244.3,65075,53,udp,0x00,0x40,84,facebook,chat,nonvpn,DNS
3193,131.202.244.3,131.202.240.87,53,65075,udp,0x00,0x00,191,facebook,chat,nonvpn,DNS
3194,131.202.240.87,131.202.244.3,65075,53,udp,0x00,0x40,84,facebook,chat,nonvpn,DNS
3195,131.202.244.3,131.202.240.87,53,65075,udp,0x00,0x00,203,facebook,chat,nonvpn,DNS
3196,131.202.240.87,131.202.244.3,65076,53,udp,0x00,0x40,83,facebook,chat,nonvpn,DNS
3197,131.202.244.3,131.202.240.87,53,65076,udp,0x00,0x00,491,facebook,chat,nonvpn,DNS
3198,131.202.240.87,131.202.244.3,65076,53,udp,0x00,0x40,83,facebook,chat,nonvpn,DNS
3199,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,1300,facebook,chat,nonvpn,TLS
3200,131.202.244.3,131.202.240.87,53,65076,udp,0x00,0x00,515,facebook,chat,nonvpn,DNS
3201,173.252.110.27,131.202.240.87,443,19572,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3202,173.252.110.27,131.202.240.87,443,19572,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3203,173.252.110.27,131.202.240.87,443,19572,tcp,0x00,0x40,695,facebook,chat,nonvpn,TLS
3204,131.202.240.87,173.252.110.27,19572,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3205,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3206,131.202.240.87,173.252.110.27,19572,443,tcp,0x00,0x40,636,facebook,chat,nonvpn,TLS
3207,173.252.110.27,131.202.240.87,443,19524,tcp,0x00,0x40,820,facebook,chat,nonvpn,TLS
3208,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3209,131.202.240.87,173.252.110.27,19524,443,tcp,0x00,0x40,1300,facebook,chat,nonvpn,TLS
3210,173.252.110.27,131.202.240.87,443,19572,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3211,131.202.240.87,173.194.210.188,64796,5228,tcp,0x00,0x40,55,facebook,chat,nonvpn,DATA
3212,173.194.210.188,131.202.240.87,5228,64796,tcp,0x00,0x00,66,facebook,chat,nonvpn,TCP
3213,131.202.240.87,131.202.244.3,59034,53,udp,0x00,0x00,79,facebook,chat,nonvpn,DNS
3214,131.202.244.3,131.202.240.87,53,59034,udp,0x00,0x00,415,facebook,chat,nonvpn,DNS
3215,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,66,facebook,chat,nonvpn,TCP
3216,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
3217,131.202.240.87,224.0.0.252,58992,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
3218,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,66,facebook,chat,nonvpn,TCP
3219,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3220,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,271,facebook,chat,nonvpn,TLS
3221,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3222,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,1404,facebook,chat,nonvpn,TLS
3223,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,1404,facebook,chat,nonvpn,TCP
3224,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,1264,facebook,chat,nonvpn,TLS
3225,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3226,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,172,facebook,chat,nonvpn,TLS
3227,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3228,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,290,facebook,chat,nonvpn,TLS
3229,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,292,facebook,chat,nonvpn,TLS
3230,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,102,facebook,chat,nonvpn,TLS
3231,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,88,facebook,chat,nonvpn,TLS
3232,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3233,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3234,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,84,facebook,chat,nonvpn,TLS
3235,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,84,facebook,chat,nonvpn,TLS
3236,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,343,facebook,chat,nonvpn,TLS
3237,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,665,facebook,chat,nonvpn,TLS
3238,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,92,facebook,chat,nonvpn,TLS
3239,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3240,31.13.73.7,131.202.240.87,443,64864,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3241,31.13.73.7,131.202.240.87,443,64864,tcp,0x00,0x40,85,facebook,chat,nonvpn,TLS
3242,31.13.73.7,131.202.240.87,443,64864,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3243,131.202.240.87,31.13.73.7,64864,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3244,131.202.240.87,31.13.73.7,64864,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3245,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3246,131.202.240.87,74.125.226.174,64878,443,tcp,0x00,0x40,92,facebook,chat,nonvpn,TLS
3247,74.125.226.174,131.202.240.87,443,64878,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3248,31.13.73.7,131.202.240.87,443,64864,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3249,131.202.240.87,224.0.0.252,58992,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
3250,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
3251,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,871,facebook,chat,nonvpn,TLS
3252,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3253,131.202.240.87,209.148.205.35,64872,443,tcp,0x00,0x40,468,facebook,chat,nonvpn,TLS
3254,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
3255,209.148.205.35,131.202.240.87,443,64872,tcp,0x00,0x40,1027,facebook,chat,nonvpn,TLS
3256,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3257,131.202.240.87,209.148.205.35,64872,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3258,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3259,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,350,facebook,chat,nonvpn,TLS
3260,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,310,facebook,chat,nonvpn,TLS
3261,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3262,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1154,facebook,chat,nonvpn,TLS
3263,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,385,facebook,chat,nonvpn,TLS
3264,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3265,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1333,facebook,chat,nonvpn,TLS
3266,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3267,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,682,facebook,chat,nonvpn,TLS
3268,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3269,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1073,facebook,chat,nonvpn,TLS
3270,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3271,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3272,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,317,facebook,chat,nonvpn,TLS
3273,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,339,facebook,chat,nonvpn,TLS
3274,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3275,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1273,facebook,chat,nonvpn,TLS
3276,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3277,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3278,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3279,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,198,facebook,chat,nonvpn,TLS
3280,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3281,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3282,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3283,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3284,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3285,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3286,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,215,facebook,chat,nonvpn,TLS
3287,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3288,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3289,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3290,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,334,facebook,chat,nonvpn,TLS
3291,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,119,facebook,chat,nonvpn,TLS
3292,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3293,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3294,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1152,facebook,chat,nonvpn,TLS
3295,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,528,facebook,chat,nonvpn,TLS
3296,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3297,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1330,facebook,chat,nonvpn,TLS
3298,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3299,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3300,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3301,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1173,facebook,chat,nonvpn,TLS
3302,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,637,facebook,chat,nonvpn,TLS
3303,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3304,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3305,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,215,facebook,chat,nonvpn,TLS
3306,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3307,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3308,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3309,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,334,facebook,chat,nonvpn,TLS
3310,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,119,facebook,chat,nonvpn,TLS
3311,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3312,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3313,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,564,facebook,chat,nonvpn,TLS
3314,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3315,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,366,facebook,chat,nonvpn,TLS
3316,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3317,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3318,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,198,facebook,chat,nonvpn,TLS
3319,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3320,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3321,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,799,facebook,chat,nonvpn,TLS
3322,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,481,facebook,chat,nonvpn,TLS
3323,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3324,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3325,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,822,facebook,chat,nonvpn,TLS
3326,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3327,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,635,facebook,chat,nonvpn,TLS
3328,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3329,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3330,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,875,facebook,chat,nonvpn,TLS
3331,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3332,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3333,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3334,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,198,facebook,chat,nonvpn,TLS
3335,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3336,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3337,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
3338,131.202.240.87,224.0.0.252,54810,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
3339,131.202.240.87,224.0.0.252,64522,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
3340,131.202.240.87,224.0.0.252,54810,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
3341,131.202.240.87,224.0.0.252,64522,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
3342,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
3343,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
3344,131.202.240.87,131.202.244.3,49241,53,udp,0x00,0x00,79,facebook,chat,nonvpn,DNS
3345,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3346,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TCP
3347,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3348,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,780,facebook,chat,nonvpn,TLS
3349,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3350,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3351,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3352,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,92,facebook,chat,nonvpn,TLS
3353,131.202.240.87,131.202.244.5,49241,53,udp,0x00,0x00,79,facebook,chat,nonvpn,DNS
3354,131.202.240.87,131.202.6.3,49241,53,udp,0x00,0x00,79,facebook,chat,nonvpn,DNS
3355,131.202.244.5,131.202.240.87,53,49241,udp,0x00,0x00,415,facebook,chat,nonvpn,DNS
3356,131.202.6.3,131.202.240.87,53,49241,udp,0x00,0x00,255,facebook,chat,nonvpn,DNS
3357,131.202.244.3,131.202.240.87,53,49241,udp,0x00,0x00,415,facebook,chat,nonvpn,DNS
3358,131.202.240.87,173.194.123.96,49242,443,udp,0x00,0x00,1392,facebook,chat,nonvpn,GQUIC
3359,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,323,facebook,chat,nonvpn,TLS
3360,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3361,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,1404,facebook,chat,nonvpn,TLS
3362,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,1404,facebook,chat,nonvpn,TLS
3363,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,1404,facebook,chat,nonvpn,TLS
3364,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,195,facebook,chat,nonvpn,TLS
3365,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,206,facebook,chat,nonvpn,TLS
3366,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,92,facebook,chat,nonvpn,TLS
3367,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3368,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,92,facebook,chat,nonvpn,TLS
3369,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3370,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,114,facebook,chat,nonvpn,TLS
3371,173.194.123.96,131.202.240.87,443,49242,udp,0x00,0x00,1392,facebook,chat,nonvpn,GQUIC
3372,131.202.240.87,173.194.123.96,49242,443,udp,0x00,0x00,79,facebook,chat,nonvpn,GQUIC
3373,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3374,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3375,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,112,facebook,chat,nonvpn,TLS
3376,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,474,facebook,chat,nonvpn,TLS
3377,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,92,facebook,chat,nonvpn,TLS
3378,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3379,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,92,facebook,chat,nonvpn,TLS
3380,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3381,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,530,facebook,chat,nonvpn,TLS
3382,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3383,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,143,facebook,chat,nonvpn,TLS
3384,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3385,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,834,facebook,chat,nonvpn,TLS
3386,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3387,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3388,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3389,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3390,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1183,facebook,chat,nonvpn,TLS
3391,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,679,facebook,chat,nonvpn,TLS
3392,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3393,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,198,facebook,chat,nonvpn,TLS
3394,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3395,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3396,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3397,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,333,facebook,chat,nonvpn,TLS
3398,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,253,facebook,chat,nonvpn,TLS
3399,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3400,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3401,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3402,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,969,facebook,chat,nonvpn,TLS
3403,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3404,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,642,facebook,chat,nonvpn,TLS
3405,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3406,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,574,facebook,chat,nonvpn,TLS
3407,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
3408,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,327,facebook,chat,nonvpn,TLS
3409,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
3410,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3411,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,293,facebook,chat,nonvpn,TLS
3412,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
3413,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
3414,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,557,facebook,chat,nonvpn,TLS
3415,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
3416,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,74,facebook,chat,nonvpn,TLS
3417,131.202.240.87,131.202.244.3,49672,53,udp,0x00,0x00,79,facebook,chat,nonvpn,DNS
3418,131.202.244.3,131.202.240.87,53,49672,udp,0x00,0x00,415,facebook,chat,nonvpn,DNS
3419,131.202.240.87,74.125.226.169,64876,443,tcp,0x00,0x40,583,facebook,chat,nonvpn,TLS
3420,131.202.240.87,74.125.226.166,49673,443,udp,0x00,0x00,1392,facebook,chat,nonvpn,GQUIC
3421,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,60,facebook,chat,nonvpn,TCP
3422,74.125.226.166,131.202.240.87,443,49673,udp,0x00,0x00,1392,facebook,chat,nonvpn,GQUIC
3423,74.125.226.166,131.202.240.87,443,49673,udp,0x00,0x00,1392,facebook,chat,nonvpn,GQUIC
3424,131.202.240.87,74.125.226.166,49673,443,udp,0x00,0x00,82,facebook,chat,nonvpn,GQUIC
3425,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,160,facebook,chat,nonvpn,TLS
3426,74.125.226.169,131.202.240.87,443,64876,tcp,0x00,0x00,280,facebook,chat,nonvpn,TLS
